row,raw_intact,raw_moderate,raw_severe,va_intact,va_moderate,va_severe
44906,0.0863673246,0.1128990435,0.8007336319,0.0152571749,0.1132452989,0.8714975261
45014,0.1440518498,0.5892912149,0.2666569352,0.0168767016,0.7226983348,0.2604249636
45092,0.7100688113,0.2007125735,0.0892186152,0.8184090273,0.1522740372,0.0293169355
45169,0.1086397701,0.2112829105,0.6800773194,0.0170663761,0.1627410143,0.8201926096
45408,0.7805024749,0.1389925289,0.0805049962,0.8679562224,0.1070466384,0.0249971392
45805,0.2046893060,0.3490972765,0.4462134176,0.0419248523,0.2838432887,0.6742318589
45814,0.2632467151,0.4084114134,0.3283418715,0.2055604479,0.4598062649,0.3346332872
45834,0.7256078016,0.1788228873,0.0955693111,0.8398854219,0.1277509931,0.0323635849
45898,0.5558174683,0.3048095910,0.1393729407,0.7333302141,0.2225006780,0.0441691079
46080,0.3369632015,0.5124316735,0.1506051250,0.3060656177,0.6139263416,0.0800080407
46155,0.1243206048,0.7131960445,0.1624833507,0.0204037261,0.8737334630,0.1058628109
46324,0.1388570795,0.4231832560,0.4379596645,0.0159826299,0.4302965778,0.5537207923
46329,0.1099945870,0.5644955467,0.3255098663,0.0158106250,0.6770465366,0.3071428385
46364,0.1643501496,0.6356352473,0.2000146031,0.0173621435,0.7434860520,0.2391518044
46400,0.1707799286,0.6600801945,0.1691398770,0.0204037261,0.8737334630,0.1058628109
46413,0.1369548271,0.4603402546,0.4027049183,0.0164835165,0.4917582418,0.4917582418
46585,0.1511973441,0.4760584831,0.3727441728,0.0187760886,0.5686922321,0.4125316793
46587,0.4461234808,0.4174995422,0.1363769770,0.5803643698,0.3818186643,0.0378169659
46602,0.1520388000,0.4571704635,0.3907907365,0.0165189896,0.4906644866,0.4928165238
46794,0.4131729839,0.4428926640,0.1439343520,0.5480416994,0.3953424226,0.0566158780
46826,0.1353427727,0.5361391146,0.3285181126,0.0175450142,0.6416192833,0.3408357025
46845,0.4412431187,0.3947246730,0.1640322084,0.6028007366,0.3201147702,0.0770844932
47000,0.0354945689,0.0534680660,0.9110373651,0.0120731287,0.0413935840,0.9465332873
47252,0.8439887386,0.0945727850,0.0614384764,0.8725272522,0.1059288651,0.0215438828
47361,0.1578234560,0.3523914761,0.4897850679,0.0173625009,0.2532352914,0.7294022076
47385,0.0500396518,0.0706935065,0.8792668417,0.0132101793,0.0591416763,0.9276481445
47918,0.1324985067,0.2212646968,0.6462367966,0.0174434852,0.1710895259,0.8114669889
48046,0.0733352367,0.1097132622,0.8169515011,0.0141272871,0.1133752359,0.8724974771
48126,0.0870596400,0.1261931965,0.7867471634,0.0152571749,0.1132452989,0.8714975261
48433,0.4932465778,0.3298562716,0.1768971506,0.6776424132,0.2278758799,0.0944817069
48537,0.4272169471,0.4228723943,0.1499106586,0.5614757214,0.3725717663,0.0659525123
48562,0.1319170763,0.3856840191,0.4823989046,0.0156386879,0.3369558024,0.6474055097
48616,0.1384961179,0.4688040982,0.3926997839,0.0163608703,0.4955398339,0.4880992959
48721,0.1180915534,0.2859655917,0.5959428549,0.0174434852,0.1710895259,0.8114669889
48753,0.1181212699,0.5466565057,0.3352222245,0.0175450142,0.6416192833,0.3408357025
48915,0.1206628150,0.2533175330,0.6260196520,0.0174434852,0.1710895259,0.8114669889
48947,0.4949033260,0.3904308081,0.1146658659,0.6581352834,0.3089579525,0.0329067642
48968,0.1722504918,0.6564149759,0.1713345323,0.0204037261,0.8737334630,0.1058628109
49073,0.0878015851,0.1430502268,0.7691481881,0.0154343239,0.1163749432,0.8681907329
49116,0.1344253163,0.2733685456,0.5922061381,0.0174434852,0.1710895259,0.8114669889
49173,0.2256658673,0.5479570031,0.2263771296,0.1038733594,0.6302052061,0.2659214345
49247,0.1393240285,0.6192192620,0.2414567095,0.0168767016,0.7226983348,0.2604249636
49279,0.2610991934,0.5896863429,0.1492144637,0.2010946685,0.7216195131,0.0772858183
49301,0.1646900351,0.5499767743,0.2853331906,0.0167061375,0.6587544778,0.3245393847
49591,0.5866552591,0.2507546842,0.1625900567,0.7671209480,0.1523095222,0.0805695298
49640,0.5441175497,0.3317233200,0.1241591303,0.7370785286,0.2271768605,0.0357446109
50009,0.1509003982,0.4566571849,0.3924424169,0.0165189896,0.4906644866,0.4928165238
50051,0.1625963325,0.6332029199,0.2042007477,0.0168767016,0.7226983348,0.2604249636
50383,0.1392517963,0.6833826202,0.1773655835,0.0200523175,0.8586853568,0.1212623257
50610,0.4213562671,0.4553722509,0.1232714820,0.5606088059,0.4076825512,0.0317086429
50738,0.5414829335,0.3151144730,0.1434025935,0.7166985159,0.2208954846,0.0624059995
51028,0.1003934577,0.2907632844,0.6088432579,0.0174434852,0.1710895259,0.8114669889
51050,0.0601449995,0.0996834658,0.8401715347,0.0130967718,0.1134937450,0.8734094832
51054,0.0746434320,0.1270354520,0.7983211160,0.0143262141,0.1133523593,0.8723214266
51201,0.1271134057,0.2543975489,0.6184890455,0.0174434852,0.1710895259,0.8114669889
51224,0.1090789470,0.2494350448,0.6414860082,0.0174434852,0.1710895259,0.8114669889
51238,0.0806026825,0.1386292864,0.7807680310,0.0148677947,0.1143215561,0.8708106492
51505,0.0814756304,0.1443109363,0.7742134333,0.0148676274,0.1186424167,0.8664899559
51529,0.1416585105,0.3140657451,0.5442757444,0.0161017737,0.2348473515,0.7490508747
51589,0.1141286392,0.2726627825,0.6132085782,0.0174434852,0.1710895259,0.8114669889
51595,0.0820590177,0.1773572700,0.7405837123,0.0146851286,0.1294610022,0.8558538692
51819,0.1275122204,0.2681292077,0.6043585719,0.0174434852,0.1710895259,0.8114669889
52266,0.1195882028,0.2335125787,0.6468992185,0.0174434852,0.1710895259,0.8114669889
52345,0.0731677802,0.1073764587,0.8194557612,0.0141272871,0.1133752359,0.8724974771
52535,0.5202215236,0.3831083717,0.0966701046,0.6678496532,0.3040813034,0.0280690434
52547,0.2921429785,0.4972330780,0.2106239435,0.2337218587,0.5388886482,0.2273894931
53118,0.8623478188,0.0858955510,0.0517566302,0.8832139723,0.0967818677,0.0200041600
53120,0.2496855147,0.4423208601,0.3079936252,0.1916959628,0.4858387354,0.3224653018
53160,0.1162763900,0.4502075579,0.4335160521,0.0166384268,0.4869818390,0.4963797341
53203,0.1597666109,0.7265473442,0.1136860450,0.0216839204,0.9285542623,0.0497618173
53240,0.1153798550,0.6436437368,0.2409764081,0.0168767016,0.7226983348,0.2604249636
53263,0.4648240805,0.3880373240,0.1471385956,0.6097641979,0.3238126868,0.0664231152
53379,0.1950960217,0.5794452602,0.2254587181,0.0265294389,0.7156025644,0.2578679967
53442,0.4843357278,0.2862646026,0.2293996696,0.6321437242,0.1429525226,0.2249037532
53640,0.1054403021,0.3297062765,0.5648534214,0.0161017737,0.2348473515,0.7490508747
53716,0.4076962769,0.3763390779,0.2159646451,0.5231848598,0.2778350971,0.1989800430
53981,0.4075084627,0.3883903325,0.2041012049,0.5231848598,0.2778350971,0.1989800430
54063,0.1450828910,0.4920881093,0.3628289998,0.0183775979,0.6127667698,0.3688556323
54077,0.2554248311,0.5037192181,0.2408559507,0.1866500571,0.5719921105,0.2413578325
54110,0.2347791379,0.5612068856,0.2040139765,0.1372552781,0.6342075047,0.2285372172
54195,0.3343994518,0.3705382535,0.2950622947,0.3079427083,0.3639322917,0.3281250000
54301,0.3599654490,0.4048735262,0.2351610249,0.3106725735,0.4368103101,0.2525171164
54305,0.1218398613,0.3024223514,0.5757377872,0.0164870302,0.2165400500,0.7669729198
54308,0.0808515915,0.1869482682,0.7322001403,0.0143476892,0.1453043757,0.8403479351
54352,0.2741494179,0.3787948489,0.3470557332,0.2228423304,0.4023542077,0.3748034619
54508,0.7564254516,0.1545045250,0.0890700234,0.8449846569,0.1256358766,0.0293794665
54603,0.2327957153,0.6186862588,0.1485180259,0.1635185227,0.7555605560,0.0809209214
54674,0.5700995837,0.3128899885,0.1170104278,0.7416081187,0.2232630757,0.0351288056
54737,0.1849762229,0.5827126590,0.2323111181,0.0211204852,0.7195787105,0.2593008043
54815,0.1080099062,0.7476109974,0.1443790964,0.0208273844,0.8918754656,0.0872971499
54840,0.1731418818,0.5866398811,0.2402182370,0.0168767016,0.7226983348,0.2604249636
54956,0.1660623203,0.5769745536,0.2569631262,0.0168767016,0.7226983348,0.2604249636
55053,0.4454529583,0.3411497176,0.2133973241,0.5747781592,0.2066195997,0.2186022411
55288,0.2730781138,0.3702979088,0.3566239774,0.2228423304,0.4023542077,0.3748034619
55442,0.5597945368,0.2694080730,0.1707973902,0.7636239162,0.1545966804,0.0817794034
55502,0.2089120864,0.4627244404,0.3283634733,0.0448398055,0.5796868719,0.3754733227
55503,0.1266951691,0.6578972242,0.2154076067,0.0168767016,0.7226983348,0.2604249636
55870,0.1552535594,0.4817456007,0.3630008399,0.0194707659,0.5897326947,0.3907965394
55880,0.1282610297,0.4111081064,0.4606308639,0.0151054534,0.4032096034,0.5816849431
56181,0.2310131192,0.4188421071,0.3501447737,0.1647241969,0.4785307891,0.3567450140
56221,0.3912471591,0.4272973899,0.1814554510,0.3938086121,0.4950050760,0.1111863118
56339,0.4177729189,0.3301605582,0.2520665228,0.5747781592,0.2066195997,0.2186022411
56396,0.4322989519,0.3826946857,0.1850063624,0.5925956447,0.3146953996,0.0927089557
56644,0.0581489915,0.1214758609,0.8203751475,0.0129853347,0.1135065603,0.8735081051
56961,0.0364515903,0.0544080376,0.9091403721,0.0122168110,0.0413875638,0.9463956252
57063,0.0877096504,0.1654238254,0.7468665242,0.0152069466,0.1293924403,0.8554006131
57126,0.4319604869,0.3636509722,0.2043885409,0.5231848598,0.2778350971,0.1989800430
57277,0.3556060791,0.2528337240,0.3915601969,0.3238276299,0.1673003802,0.5088719899
57287,0.1289101839,0.3137851357,0.5573046803,0.0161017737,0.2348473515,0.7490508747
57297,0.1686957479,0.3384593129,0.4928449392,0.0169847175,0.2477252504,0.7352900321
57556,0.1552989357,0.5442342243,0.3004668400,0.0175450142,0.6416192833,0.3408357025
57760,0.0983638860,0.1490825746,0.7525535394,0.0164602960,0.1292277621,0.8543119419
57769,0.1371902356,0.2669679483,0.5958418161,0.0174434852,0.1710895259,0.8114669889
57800,0.1211541790,0.5543326612,0.3245131599,0.0167061375,0.6587544778,0.3245393847
58018,0.2183969021,0.3683464825,0.4132566154,0.0683403366,0.3906959879,0.5409636755
58028,0.1068288154,0.4777078593,0.4154633253,0.0163608703,0.4955398339,0.4880992959
58273,0.1172182196,0.6295431303,0.2532386501,0.0168767016,0.7226983348,0.2604249636
58544,0.8968187571,0.0676610619,0.0355201811,0.9380644353,0.0436954229,0.0182401418
58586,0.1270782351,0.5039926171,0.3689291477,0.0173488131,0.6344442305,0.3482069563
58658,0.1031420231,0.3337067962,0.5631511807,0.0161017737,0.2348473515,0.7490508747
58730,0.2583533525,0.5885488391,0.1530978084,0.1998359493,0.7171026537,0.0830613970
58818,0.1318463424,0.5911281285,0.2770255291,0.0168767016,0.7226983348,0.2604249636
58912,0.0862604610,0.2295550423,0.6841844967,0.0153075761,0.1652379444,0.8194544796
58992,0.1847964498,0.6736291547,0.1415743956,0.0259586104,0.9028354410,0.0712059487
59062,0.1519037313,0.4101109742,0.4379852945,0.0160415428,0.4281966201,0.5557618371
59454,0.2465358936,0.5047206207,0.2487434857,0.1817232376,0.5754569191,0.2428198433
59573,0.2621210515,0.4736480117,0.2642309368,0.2069873462,0.5253566027,0.2676560511
59597,0.2346893435,0.5098620729,0.2554485836,0.1512619658,0.5968789494,0.2518590848
59687,0.5938525619,0.2382850427,0.1678623954,0.7671209480,0.1523095222,0.0805695298
59699,0.6554710914,0.2287351655,0.1157937431,0.8070089066,0.1563979770,0.0365931164
59759,0.7781526868,0.1395522623,0.0822950509,0.8676631265,0.1070104904,0.0253263832
60307,0.2278142490,0.5221995867,0.2499861643,0.1420068669,0.6033876405,0.2546054926
60631,0.8115733741,0.1159514022,0.0724752237,0.8694696391,0.1061400437,0.0243903171
60710,0.6504699685,0.2185730520,0.1309569796,0.8046177571,0.1583357397,0.0370465032
60756,0.1618618244,0.5265721161,0.3115660595,0.0175450142,0.6416192833,0.3408357025
61000,0.0419526064,0.0785488489,0.8794985446,0.0123353191,0.0958667935,0.8917978874
61021,0.0231344330,0.0313994553,0.9454661117,0.0114580993,0.0395416760,0.9490002247
61073,0.0785224873,0.1491584458,0.7723190669,0.0144027165,0.1294981085,0.8560991751
61170,0.1086506844,0.3176714182,0.5736778975,0.0161017737,0.2348473515,0.7490508747
61202,0.0581875728,0.0931755805,0.8486368466,0.0129853347,0.1135065603,0.8735081051
61208,0.0821976500,0.1788015041,0.7390008459,0.0146851286,0.1294610022,0.8558538692
61333,0.1057471468,0.3735693936,0.5206834596,0.0144788895,0.3119664432,0.6735546674
61363,0.1801398993,0.4992300868,0.3206300139,0.0202990385,0.6398206919,0.3398802696
61405,0.1457226745,0.2972493812,0.5570279443,0.0165319777,0.2144041548,0.7690638675
61422,0.0287554492,0.0462817780,0.9249627728,0.0117956701,0.0414052094,0.9467991205
61432,0.1011716194,0.2101700290,0.6886583515,0.0165953094,0.1582490307,0.8251556600
61534,0.1393553615,0.4984787703,0.3621658683,0.0173488131,0.6344442305,0.3482069563
61661,0.0513386797,0.1003647439,0.8482965764,0.0127680544,0.1135315475,0.8737003982
61669,0.7642719150,0.1536341757,0.0820939094,0.8520780214,0.1227155428,0.0252064358
61934,0.4779766500,0.4007337093,0.1212896407,0.6190813969,0.3478842193,0.0330343838
61936,0.9461231986,0.0294041042,0.0244726971,0.9434914228,0.0386083447,0.0179002325
62152,0.4604805341,0.4092696248,0.1302498411,0.5832754549,0.3837338519,0.0329906932
62193,0.2843519066,0.3423283296,0.3733197637,0.2736032661,0.2898167930,0.4365799409
62275,0.1215432119,0.3316032539,0.5468535342,0.0161017737,0.2348473515,0.7490508747
62603,0.2681175470,0.4000571668,0.3318252861,0.2149107586,0.4352345180,0.3498547234
62705,0.0738416441,0.1774265862,0.7487317697,0.0140646177,0.1295425315,0.8563928508
62796,0.3102093431,0.3678253403,0.3219653166,0.3079427083,0.3639322917,0.3281250000
63027,0.3554030359,0.3510007262,0.2935962379,0.3582290868,0.2752109175,0.3665599958
63030,0.1791695356,0.5509599447,0.2698705196,0.0207096817,0.7038499467,0.2754403716
63177,0.2542633414,0.3562522829,0.3894843757,0.1963699978,0.3127050077,0.4909249945
63217,0.5448639393,0.2585239708,0.1966120899,0.6686883399,0.1385965112,0.1927151489
63696,0.1262089610,0.3957218826,0.4780691564,0.0156386879,0.3369558024,0.6474055097
63741,0.1247091619,0.3480988611,0.5271919769,0.0161017737,0.2348473515,0.7490508747
63855,0.0517509689,0.0956350487,0.8526139824,0.0126269014,0.1122764369,0.8750966617
63951,0.0638638278,0.1440373638,0.7920988084,0.0131871838,0.1188447975,0.8679680186
64059,0.0937343470,0.2537914235,0.6524742294,0.0174434852,0.1710895259,0.8114669889
64314,0.0398399682,0.0579537863,0.9022062454,0.0125263256,0.0419248448,0.9455488296
64353,0.0513666641,0.1481986929,0.8004346430,0.0125345481,0.1297435680,0.8577218839
64867,0.0647001336,0.1290917387,0.8062081277,0.0133254842,0.1134674431,0.8732070727
64960,0.1117685967,0.2765798589,0.6116515444,0.0174434852,0.1710895259,0.8114669889
64961,0.1914740503,0.4658737481,0.3426522017,0.0283889821,0.5843688937,0.3872421242
65014,0.0617332468,0.0931219919,0.8451447613,0.0130967718,0.1134937450,0.8734094832
65368,0.1237124307,0.4824613739,0.3938261955,0.0163608703,0.4955398339,0.4880992959
65472,0.0638089259,0.1386981468,0.7974929273,0.0132520716,0.1145090558,0.8722388726
65636,0.1073039754,0.2221231576,0.6705728669,0.0171266834,0.1679822650,0.8148910516
65637,0.0555966904,0.1021836024,0.8422197072,0.0129303243,0.1135128864,0.8735567893
65647,0.0458090309,0.0768148234,0.8773761457,0.0127051790,0.0800509314,0.9072438896
65844,0.1046072511,0.2201719218,0.6752208270,0.0170323290,0.1670568161,0.8159108549
65883,0.0608107846,0.1059272046,0.8332620108,0.0130967718,0.1134937450,0.8734094832
65887,0.0588475435,0.1112172542,0.8299352023,0.0130408152,0.1135001800,0.8734590048
65908,0.0842199598,0.1755275078,0.7402525324,0.0146851286,0.1294610022,0.8558538692
65926,0.0367066515,0.0528281317,0.9104652167,0.0122168110,0.0413875638,0.9463956252
65988,0.1340239942,0.3580993712,0.5078766346,0.0150324528,0.2856612422,0.6993063051
66040,0.0789298874,0.1896611480,0.7314089646,0.0142403336,0.1475705657,0.8381891007
66057,0.2449215763,0.4755049277,0.2795734960,0.1939703476,0.5087286327,0.2973010197
66092,0.0842249530,0.2456816994,0.6700933476,0.0152807658,0.1682977496,0.8164214846
66179,0.1405046284,0.3856032193,0.4738921523,0.0158157492,0.3407708181,0.6434134327
66331,0.1183859241,0.4273465212,0.4542675547,0.0151762430,0.4085864109,0.5762373461
66406,0.1752942082,0.6597073176,0.1649984742,0.0223376736,0.8720085129,0.1056538134
66532,0.5008740574,0.3318014542,0.1673244884,0.7052915383,0.2173797108,0.0773287509
66567,0.3494783342,0.2608785331,0.3896431327,0.3238276299,0.1673003802,0.5088719899
66606,0.4218668342,0.3015584648,0.2765747011,0.5882458885,0.1880297624,0.2237243491
66614,0.1549314731,0.5637668455,0.2813016814,0.0161011937,0.6894893447,0.2944094616
66635,0.3610118681,0.4482919045,0.1906962274,0.3229662501,0.4979096111,0.1791241387
66799,0.1422176361,0.3329167962,0.5248655677,0.0161017737,0.2348473515,0.7490508747
66824,0.1331598610,0.6432980895,0.2235420495,0.0168767016,0.7226983348,0.2604249636
67455,0.1040256054,0.1841111536,0.7118632410,0.0167737585,0.1491976935,0.8340285480
67591,0.1302306950,0.3396888673,0.5300804377,0.0161017737,0.2348473515,0.7490508747
67657,0.1187834144,0.4986215830,0.3825950027,0.0167951463,0.6141966938,0.3690081599
67718,0.1355211566,0.3763272110,0.4881516324,0.0156386879,0.3369558024,0.6474055097
67794,0.0943185687,0.1721391678,0.7335422635,0.0164602960,0.1292277621,0.8543119419
67806,0.1327520569,0.2547236307,0.6125243124,0.0174434852,0.1710895259,0.8114669889
67845,0.4976013303,0.3688633740,0.1335352957,0.6626702805,0.3031102950,0.0342194246
67846,0.1150826514,0.2856683433,0.5992490053,0.0174434852,0.1710895259,0.8114669889
68011,0.7817027569,0.1526107788,0.0656864643,0.8562966778,0.1216842647,0.0220190574
68024,0.7444024460,0.1776236094,0.0779739446,0.8469640055,0.1272472238,0.0257887707
68053,0.4953555689,0.4052013992,0.0994430319,0.6142477774,0.3572335758,0.0285186468
68115,0.1017558806,0.2437709290,0.6544731904,0.0174434852,0.1710895259,0.8114669889
68346,0.1527414276,0.5517751410,0.2954834314,0.0167061375,0.6587544778,0.3245393847
68631,0.1195259625,0.2643691917,0.6161048458,0.0174434852,0.1710895259,0.8114669889
68953,0.1467151642,0.3859121203,0.4673727155,0.0158157492,0.3407708181,0.6434134327
69087,0.0319480301,0.0386881196,0.9293638502,0.0118867284,0.0414013941,0.9467118776
69149,0.0308053901,0.0381488462,0.9310457637,0.0118867284,0.0414013941,0.9467118776
69213,0.3403898478,0.3929553032,0.2666548491,0.3302277433,0.3902691511,0.2795031056
69277,0.0571353357,0.1109328411,0.8319318233,0.0129853347,0.1135065603,0.8735081051
69283,0.1394843289,0.3809783700,0.4795373011,0.0156386879,0.3369558024,0.6474055097
69363,0.2312023754,0.3568060643,0.4119915603,0.1595004361,0.3270515310,0.5134480329
69485,0.2180930856,0.5440645895,0.2378423249,0.0675789985,0.6557293833,0.2766916182
69601,0.1588350934,0.6177041943,0.2234607123,0.0168767016,0.7226983348,0.2604249636
69885,0.1686193223,0.6194684002,0.2119122775,0.0168767016,0.7226983348,0.2604249636
69892,0.1647324736,0.6641090015,0.1711585249,0.0204037261,0.8737334630,0.1058628109
69954,0.1533259749,0.4988044202,0.3478696048,0.0173488131,0.6344442305,0.3482069563
70322,0.1374243755,0.5550254418,0.3075501827,0.0167061375,0.6587544778,0.3245393847
70502,0.0835146308,0.1754032969,0.7410820723,0.0146851286,0.1294610022,0.8558538692
70546,0.3826658428,0.4916937947,0.1256403625,0.3753943218,0.5843848580,0.0402208202
70758,0.1706719969,0.5876069577,0.2417210453,0.0168767016,0.7226983348,0.2604249636
